1763	100
8972031	8973725	0	0	0	2
9030730	9031053	1	2	0	1
9031229	9034671	0	0	0	1
9034788	9036455	6	0	3	1
9036530	9037674	1	2	1	1
9037767	9039798	6	0	0	1
9183785	9185600	0	0	0	1
9189751	9190185	0	1	1	2
9191072	9193590	5	2	0	2
9193715	9199090	0	0	0	2
9199280	9201391	0	1	0	2
9201597	9204392	0	3	0	2
9311431	9312014	2	1	2	2
9312126	9312623	2	0	2	2
9312735	9313171	0	0	0	2
9313282	9313708	0	0	0	2
9313820	9314774	2	0	1	2
9314890	9316937	2	2	3	2
9317091	9318990	2	0	1	2
9319169	9322183	2	0	2	2
9322288	9322759	2	0	2	2
9330056	9334749	2	0	1	2
9337596	9337874	1	1	3	1
9338013	9338619	1	0	0	1
9338698	9338825	1	2	3	1
9338938	9339038	1	2	0	1
9339185	9339279	1	4	0	1
9339185	9339290	1	2	0	1
9339373	9339499	1	2	0	1
9339373	9340066	1	2	1	1
9349639	9353188	2	1	1	2
9353275	9355079	2	0	1	2
9353348	9354847	2	0	2	2
9354994	9355079	2	1	1	2
9355190	9355385	2	2	4	2
9355190	9356512	2	3	0	2
9357929	9358189	1	1	3	1
9358328	9358934	1	0	0	1
9359013	9359140	1	2	3	1
9359253	9359353	1	2	0	1
9359500	9359594	1	4	0	1
9359500	9359605	1	2	0	1
9359688	9359814	1	2	0	1
9359688	9360381	1	2	1	1
9369916	9373464	2	1	1	2
9373551	9375359	2	0	1	2
9373624	9375127	2	0	2	2
9375010	9375127	2	0	2	2
9375274	9375359	2	1	1	2
9375470	9375665	2	2	4	2
9375731	9375883	0	0	0	2
9375930	9376141	0	0	0	2
9376174	9376358	2	1	1	2
9376392	9376799	0	0	0	2
9378606	9379212	1	0	0	1
9379291	9379418	1	2	3	1
9379531	9379631	1	2	0	1
9379778	9379883	1	2	0	1
9379966	9380659	1	2	1	1
9390250	9393804	2	1	1	2
9393891	9395705	2	0	1	2
9393964	9395473	2	0	2	2
9395356	9395473	2	0	2	2
9395620	9395705	2	1	1	2
9395816	9396011	2	2	4	2
9396077	9396229	0	0	0	2
9396276	9396487	0	0	0	2
9396520	9396704	2	1	1	2
9396738	9397145	0	0	0	2
9398553	9398813	1	1	3	1
9398952	9399558	1	0	0	1
9399637	9399764	1	2	3	1
9399877	9399977	1	2	0	1
9400124	9400218	1	4	0	1
9400124	9400229	1	2	0	1
9400312	9400438	1	2	0	1
9400312	9401005	1	2	1	1
9458802	9462356	2	1	1	2
9462443	9464242	2	0	1	2
9462516	9464010	2	0	2	2
9463893	9464010	2	0	2	2
9464157	9464242	2	1	1	2
9464316	9464316	0	0	1	2
9464353	9464548	2	2	4	2
9464614	9464766	0	0	0	2
9464813	9465023	0	0	0	2
9465056	9465240	2	1	1	2
9465274	9465681	0	0	0	2
9467486	9468092	1	0	0	1
9468171	9468298	1	2	3	1
9468411	9468511	1	2	0	1
9468658	9468752	1	4	0	1
9468658	9468763	1	2	0	1
9468846	9469537	1	2	1	1
9479112	9482662	2	1	1	2
9482822	9484319	2	0	2	2
9484466	9484551	2	1	1	2
9484662	9484852	4	1	3	2
9484918	9485098	4	0	1	2
9485151	9486003	4	0	3	2
9487816	9488422	1	0	0	1
9488501	9488628	1	2	3	1
9488741	9488841	1	2	0	1
9488988	9489093	1	2	0	1
9489176	9489869	1	2	1	1
9499400	9502949	2	1	1	2
9503036	9504838	2	0	1	2
9503109	9504606	2	0	2	2
9504489	9504606	2	0	2	2
9504753	9504838	2	1	1	2
9504949	9505143	2	2	4	2
9505221	9506271	4	0	0	2
9507814	9507831	1	8	19	1
9508098	9508704	1	0	0	1
9508783	9508910	1	2	3	1
9509023	9509123	1	2	0	1
9509270	9509375	1	2	0	1
9509458	9510151	1	2	1	1
9519725	9523274	2	1	1	2
9523361	9525165	2	0	1	2
9523434	9524933	2	0	2	2
9524816	9524933	2	0	2	2
9525080	9525165	2	1	1	2
9525276	9525471	2	2	4	2
9525602	9525667	2	1	1	2
9525695	9526176	2	0	2	2
9526197	9526595	2	1	0	2
9528411	9529017	1	0	0	1
9529096	9529223	1	2	3	1
9529336	9529436	1	2	0	1
9529583	9529677	1	4	0	1
9529583	9529688	1	2	0	1
9529771	9529897	1	2	0	1
9529771	9530464	1	2	1	1
9545006	9545123	2	0	2	2
9545270	9545355	2	1	1	2
9545466	9545661	2	2	4	2
9545724	9546790	0	0	0	2
9548580	9549186	1	0	0	1
9549265	9549392	1	2	2	1
9549505	9549605	1	2	0	1
9549751	9549845	6	0	0	1
9549939	9550658	1	2	0	1
9610871	9611282	0	0	2	2
9611367	9611451	2	0	3	2
9611563	9612419	2	0	1	2
9612534	9615088	2	2	3	2
9615236	9617151	0	0	0	2
9617327	9620625	2	0	2	2
9620730	9621166	0	0	0	2
9624545	9625568	0	0	0	1
9625656	9625860	3	2	1	1
9625974	9626059	1	0	1	1
9626201	9626310	1	2	0	1
9665401	9668921	0	0	0	1
9691235	9691711	1	3	0	1
9691917	9693508	1	2	2	1
9691917	9693779	1	2	2	1
9707069	9707314	2	1	2	2
9707069	9708543	2	1	1	2
9707571	9708543	2	2	1	2
9708658	9710574	2	1	1	2
9708757	9710574	2	1	1	2
9711052	9711739	2	1	2	2
9711815	9714121	2	1	0	2
9714284	9715224	2	3	1	2
9717757	9721093	2	3	1	2
9742401	9744876	1	0	0	1
9744964	9752347	1	2	1	1
9752497	9753188	1	2	0	1
9753346	9756175	1	2	0	1
9753413	9760993	2	4	2	2
9756255	9756374	1	0	0	1
9756573	9757795	1	2	1	1
9761132	9763487	4	1	2	2
9763597	9770459	2	1	2	2
9770620	9774043	2	2	1	2
9801307	9804772	1	1	0	1
9804885	9809309	1	2	1	1
9809385	9810069	1	2	1	1
9810109	9813198	1	2	0	1
9813400	9815900	1	3	1	1
9816044	9817293	1	2	0	1
9831719	9832133	2	1	0	2
9832210	9832319	2	0	3	2
9832431	9832827	2	0	2	2
9832939	9833745	2	0	2	2
9833845	9835844	0	1	1	2
9835996	9846517	2	0	1	2
9870139	9870747	3	0	0	1
9905614	9906302	0	0	2	2
9906388	9906496	0	0	3	2
9906640	9906738	2	0	2	2
9906850	9906977	2	0	2	2
9907056	9907661	2	0	0	2
9910854	9910966	1	0	1	1
9911113	9911652	1	2	0	1
9951661	9952121	0	0	0	1
9952198	9957438	0	0	0	1
9957552	9958417	0	0	1	1
9958526	9958605	0	3	0	1
9958698	9959110	1	1	1	1
10022789	10023193	2	1	1	2
10023283	10023368	2	0	3	2
10023479	10024354	0	1	0	2
10024471	10026508	2	2	3	2
10026661	10030387	2	0	1	2
10030566	10033553	2	0	0	2
10033655	10034086	2	0	2	2
10036552	10037897	0	0	0	1
10037967	10038061	3	0	1	1
10038208	10038317	1	2	0	1
10066609	10067299	2	1	2	2
10067382	10067487	2	0	2	2
10067634	10067730	2	0	2	2
10067843	10067970	2	4	2	2
10068049	10068655	2	0	0	2
10088131	10089164	3	0	2	1
11154070	11154880	0	0	0	2
11155040	11155652	2	0	2	2
11155878	11156566	0	0	0	2
11156688	11157052	0	0	0	2
11157123	11158535	2	1	2	2
11335795	11336185	0	0	0	1
11340794	11344966	2	1	2	2
11345104	11345990	2	1	1	2
11346100	11349883	2	0	2	2
11350034	11350875	2	0	2	2
11350983	11368865	2	2	1	2
11369042	11381626	2	0	1	2
11381755	11382868	2	1	3	2
11383012	11385515	2	1	1	2
11395738	11395868	0	1	0	1
11412633	11417395	1	3	1	1
11417477	11418628	1	1	0	1
11474056	11474177	0	1	0	2
11957399	11968080	1	0	1	1
11973039	11978910	1	0	1	1
11979855	11985479	1	2	0	1
12244877	12245211	0	0	0	1
12252517	12253978	0	1	0	2
12254107	12257880	2	1	4	2
12339975	12341174	0	0	2	1
12341295	12347134	1	0	1	1
12345215	12347134	3	1	1	1
12354138	12362223	1	4	1	1
12354771	12406794	2	0	3	2
12362374	12365938	1	2	0	1
12366061	12367195	1	3	1	1
12367318	12382334	1	0	2	1
12382469	12383139	1	2	3	1
12383303	12384307	1	3	1	1
12383330	12398678	2	1	2	2
12384430	12386968	1	0	2	1
12398817	12406794	2	1	3	2
12402590	12406794	2	1	2	2
12406500	12406794	2	1	3	2
12406937	12407191	2	0	4	2
12406937	12420314	2	0	1	2
12407309	12417888	2	1	2	2
12407309	12420314	2	1	1	2
12440162	12443263	2	1	2	2
12443300	12456143	2	3	1	2
12456195	12459700	2	1	2	2
12459759	12468441	2	0	0	2
12468505	12484729	2	0	2	2
12484754	12488432	2	0	1	2
12488469	12507307	2	2	2	2
12537901	12541058	1	2	0	1
12543214	12544782	1	1	1	1
12619123	12619624	2	0	0	2
12619733	12620028	0	0	0	2
12620165	12632728	2	0	0	2
12632874	12634283	2	1	0	2
12662706	12664638	1	4	0	1
12664686	12686511	1	1	1	1
12686606	12687462	1	1	0	1
12686606	12687683	1	1	1	1
12686606	12690324	1	1	0	1
12702055	12708632	1	2	2	1
12702055	12709386	1	2	1	1
12708693	12709386	1	0	1	1
12709543	12720587	1	2	0	1
12720737	12722106	1	2	1	1
12722187	12725111	1	2	1	1
12725225	12726573	1	0	0	1
12726793	12735610	1	0	1	1
12735727	12735996	1	0	0	1
12736249	12736409	1	2	0	1
12736549	12738155	1	0	1	1
12738309	12739523	1	4	1	1
12739629	12757190	1	2	1	1
12757398	12758504	1	2	1	1
12758642	12760482	1	2	0	1
12760617	12771066	1	2	0	1
12771155	12773581	1	2	0	1
12773925	12775469	1	1	2	1
12775566	12776647	1	2	3	1
12776860	12778017	1	2	0	1
12778259	12778604	1	0	0	1
12778755	12779524	1	1	0	1
12779646	12786201	1	3	0	1
12786333	12786520	1	2	2	1
12786800	12790405	1	3	0	1
12790532	12791497	1	2	1	1
12791624	12793030	1	1	0	1
12793201	12810177	1	0	0	1
12802716	12803060	0	0	0	2
12810287	12810670	1	1	0	1
12810818	12811633	1	1	1	1
12811781	12812828	1	0	1	1
12813052	12816122	1	0	0	1
12816344	12818418	1	2	0	1
12818610	12833686	1	2	1	1
12833861	12837909	1	3	3	1
12838052	12839862	1	2	2	1
12840614	12841008	1	2	1	1
12841133	12842223	1	1	0	1
12841133	12842238	1	1	3	1
12842465	12843062	1	3	1	1
12843193	12846331	1	3	2	1
12846518	12846931	1	1	4	1
12847153	12847237	1	2	2	1
12847153	12856338	1	2	0	1
12847327	12856338	1	2	0	1
12856496	12856631	1	2	1	1
12856845	12857564	1	2	1	1
12857661	12859277	1	2	0	1
12904414	12904856	1	2	0	1
12904414	12904933	1	2	1	1
12904981	12907535	1	2	0	1
12905815	12907535	1	2	0	1
12907594	12909358	1	0	0	1
12909407	12911837	1	3	1	1
12911968	12912725	1	2	0	1
12912882	12912961	1	0	0	1
12913062	12913716	1	0	0	1
12913853	12914562	1	3	1	1
12914649	12914882	1	2	1	1
12914982	12915065	1	0	0	1
12915227	12915628	1	0	3	1
12915774	12915881	1	3	0	1
12916027	12916259	1	3	1	1
12916442	12916515	1	0	2	1
12916634	12916905	1	1	1	1
12917060	12917401	1	2	0	1
12917542	12918041	1	2	2	1
12930326	12935199	0	1	1	2
12935285	12945617	0	1	0	2
12945662	12945886	0	1	0	2
12945923	12946023	0	0	4	2
12946072	12946286	0	0	1	2
12946306	12947672	0	1	2	2
12947765	12948085	0	13	1	2
13084343	13094572	0	1	2	1
13154024	13159954	2	0	1	2
13159469	13160892	2	0	2	2
13160116	13160834	2	0	2	2
13249882	13251015	2	1	0	2
13249882	13260276	2	1	2	2
13251187	13260276	2	3	2	2
13260404	13297705	2	3	0	2
13297848	13298955	2	0	2	2
13299144	13302875	2	0	0	2
13302991	13305397	2	2	3	2
13305547	13306036	2	2	0	2
13305547	13306184	2	2	0	2
13306112	13306184	2	0	0	2
13306250	13323553	2	1	0	2
13323368	13323553	2	1	0	2
13323760	13324599	2	0	2	2
13324706	13326219	2	0	0	2
13326350	13335561	2	1	2	2
13336335	13354784	2	1	0	2
13336335	13355001	2	1	2	2
13336335	13355373	2	1	2	2
13354833	13355001	2	1	3	2
13355398	13355921	2	0	0	2
13356018	13357875	2	0	2	2
13357969	13358462	2	0	2	2
13357969	13359086	2	0	2	2
13357969	13359765	2	0	2	2
13358553	13359086	2	0	3	2
13358619	13359086	2	1	2	2
13358619	13359765	2	1	2	2
13359222	13359765	2	1	2	2
13359986	13360428	2	0	1	2
13359986	13366265	2	0	2	2
13360528	13366265	2	3	2	2
13366393	13369254	2	2	3	2
13369349	13393857	2	0	2	2
13369349	13396916	2	0	0	2
13369349	13410991	2	0	2	2
13393893	13396916	2	0	0	2
13396972	13410991	2	0	2	2
13411113	13414733	2	1	1	2
13414793	13449015	2	0	2	2
13414793	13479252	2	0	2	2
13449066	13470119	2	0	2	2
13470229	13479252	2	1	2	2
13479317	13479512	2	0	4	2
13704435	13705223	1	0	0	1
13752005	13753092	1	2	2	1
13752005	13790917	1	3	0	1
13753159	13754638	1	2	1	1
13754789	13790917	1	3	0	1
13790966	13854442	1	2	2	1
13790966	13858500	1	2	0	1
13790966	13858515	1	3	1	1
13854577	13858515	1	1	1	1
13858646	13859666	1	0	0	1
13858722	13869063	0	2	0	1
13859821	13869065	1	1	2	1
13869128	13871631	1	2	0	1
13869250	13871680	0	0	1	1
13871798	13887256	1	2	0	1
13887463	13902872	1	1	0	1
13902966	13905677	0	2	1	1
13905851	13906824	3	4	1	1
13907046	13908170	1	0	1	1
13908313	13915764	1	0	1	1
13986146	13986337	2	0	2	2
14056391	14056582	1	2	0	1
14081169	14081304	1	2	0	1
14081449	14086533	1	0	2	1
14276611	14277348	2	3	2	2
14522941	14622007	1	2	2	1
14522941	14719457	1	2	1	1
14523898	14622019	1	0	0	1
14524284	14622007	1	2	2	1
14524708	14622007	1	2	2	1
14524936	14622007	1	1	2	1
14622591	14719457	1	1	1	1
14622591	14723115	1	1	0	1
14719518	14723115	1	2	0	1
14723269	14733450	1	3	3	1
14723269	14748617	1	2	0	1
14723269	14824186	1	3	1	1
14748729	14751679	1	3	0	1
14748729	14824186	1	2	1	1
14751802	14824186	1	2	1	1
14793987	14798620	2	0	2	2
14798709	14801274	2	0	0	2
14801344	14804003	2	0	1	2
14824373	14829728	1	2	2	1
14830519	14840411	1	1	0	1
14941821	14942659	0	0	0	1
15348865	15381590	0	1	1	2
15381842	15456033	0	0	1	2
15547358	15549609	1	2	1	1
15549941	15551595	1	2	0	1
15552015	15566770	1	1	1	1
15566928	15593229	0	0	0	1
17501115	17501709	1	1	0	1
17501760	17513096	1	0	1	1
17513226	17513472	1	2	0	1
17513567	17514159	1	0	1	1
17514331	17514439	1	2	0	1
17514534	17514807	1	3	2	1
17514708	17514752	0	2	0	1
17515018	17515147	0	0	1	1
17515227	17515551	0	0	0	1
17515647	17516014	1	2	2	1
17516132	17516587	1	0	0	1
17517884	17518395	4	1	3	2
17518487	17518566	2	3	1	2
17518676	17518980	2	0	2	2
17553954	17554040	2	1	3	2
17554126	17555774	4	0	2	2
17556010	17576701	2	1	3	2
17576820	17579314	2	3	2	2
17621382	17621458	0	0	0	2
17621539	17622015	0	0	0	2
17622115	17622803	0	0	0	2
17622896	17623145	0	0	1	2
17623219	17623862	0	0	1	2
17623988	17624090	2	1	0	2
17624245	17624321	2	1	4	2
17624438	17624619	0	0	0	2
17624761	17625645	4	0	3	2
17628985	17629359	0	0	0	1
17706178	17707997	0	0	0	2
17729799	17741914	2	2	2	2
17742031	17744538	5	1	0	2
17769880	17777064	2	0	2	2
17782335	17782908	6	3	0	1
17783001	17784625	0	0	0	1
17788409	17788788	0	1	1	2
17788961	17789160	0	0	0	2
17789190	17789341	2	1	0	2
17798068	17798508	6	3	2	2
17798651	17800602	5	1	0	2
17809902	17811121	0	4	0	1
17811327	17813520	1	0	3	1
17813589	17813673	1	1	2	1
17813705	17815226	1	0	0	1
17815364	17815687	0	0	0	1
17815835	17818923	1	2	0	1
17819030	17820332	0	0	0	1
17820453	17822289	1	0	0	1
17822364	17823467	1	2	1	1
17823560	17825179	0	0	0	1
17877827	17877831	0	2	1	2
17877862	17878296	2	0	0	2
17883298	17883641	0	0	0	2
17908975	17910596	1	0	0	1
17912823	17914952	0	0	0	2
17915038	17917021	2	2	1	2
17917223	17919022	2	0	0	2
17919244	17921407	0	0	0	2
17951753	17952060	0	0	0	1
17984569	17986735	0	0	0	1
17986955	17988754	1	0	0	1
17988945	17990941	1	2	3	1
17991027	17993166	0	0	0	1
17995409	17997030	2	0	0	2
18022363	18022693	0	1	0	1
18027709	18028143	1	0	0	1
18028171	18028175	0	1	2	1
18080830	18082448	0	0	2	2
18082540	18085554	2	1	0	2
18085675	18086977	0	0	0	2
18087084	18090172	2	0	2	2
18090320	18090643	0	0	0	2
18090781	18092303	2	0	0	2
18092335	18092419	2	2	1	2
18092488	18094681	2	3	0	2
18094883	18096103	2	0	0	2
18105406	18107354	0	0	0	1
18107502	18107945	0	0	1	1
18116664	18116818	1	0	1	1
18116846	18117057	0	2	0	1
18117218	18117597	0	1	1	1
18121383	18123007	0	0	0	2
18123100	18123672	0	0	0	2
18128944	18136127	1	2	0	1
18161469	18163976	6	0	1	1
18164093	18176211	1	2	2	1
18276648	18277021	0	0	0	2
18280349	18281244	0	0	1	1
18281685	18281761	1	4	1	1
18281907	18282035	0	1	0	1
18282145	18282788	0	0	0	1
18282860	18283109	0	1	0	1
18283165	18283890	0	0	1	1
18283990	18284469	0	0	0	1
18284553	18284631	0	1	2	1
18326690	18329189	1	2	3	1
18329308	18349998	1	3	1	1
18350234	18351882	3	2	0	1
18351968	18352054	1	3	1	1
18387030	18387334	1	2	0	1
18387444	18387523	1	1	3	1
18387634	18388126	1	1	2	1
18389423	18389878	2	0	0	2
18389996	18390363	2	2	2	2
18390459	18390783	0	0	0	2
18390902	18390990	0	2	1	2
18391203	18391476	2	2	3	2
18391258	18391300	0	0	1	2
18391571	18391679	2	0	2	2
18391851	18392443	2	1	0	2
18392538	18392784	2	0	2	2
18392914	18404242	2	1	0	2
18404293	18404887	2	0	1	2
18453263	18454891	2	2	0	2
18454983	18456087	2	1	0	2
18456158	18457943	2	3	0	2
18458063	18460230	0	0	0	2
18460337	18463446	2	0	0	2
18463615	18463910	0	0	0	2
18464048	18468264	0	0	0	2
18468296	18468382	2	2	1	2
18468451	18470668	2	3	3	2
18470870	18472062	2	0	0	2
18481220	18486192	0	0	1	1
18486350	18486751	0	0	0	1
18486927	18487302	0	1	0	1
18491105	18493008	0	0	0	2
18491817	18500618	1	2	0	1
18493102	18493179	0	0	1	2
18493305	18494073	2	2	0	2
18501051	18529638	1	2	1	1
18529837	18530486	1	2	1	1
18530596	18547031	1	3	1	1
18541109	18542844	0	0	0	1
18543591	18544001	0	1	1	1
18547300	18547777	1	2	0	1
18547300	18550112	1	2	0	1
18547300	18588534	1	2	0	1
18550223	18550781	1	2	0	1
18550869	18551915	1	1	1	1
18552071	18582671	1	1	0	1
18582348	18587410	2	1	0	2
18582356	18582652	0	0	0	2
18582720	18583908	2	0	1	2
18582758	18588534	1	1	0	1
18584060	18587410	2	3	0	2
18587548	18588129	2	0	0	2
18587548	18588604	2	0	0	2
18588244	18588604	2	0	0	2
18588706	18590378	4	0	2	2
18588706	18599218	2	0	1	2
18599331	18599705	2	1	0	2
18600333	18602379	2	0	1	2
18602492	18603025	5	0	0	2
18603156	18604022	0	0	0	2
18604159	18605746	0	0	0	2
18605820	18607455	0	1	0	2
18607585	18609336	0	0	0	2
18609444	18622064	2	0	0	2
18622237	18627018	2	0	0	2
18627156	18628971	0	0	0	2
18655605	18656044	6	4	2	2
18674042	18674213	0	2	0	1
18674315	18675368	1	2	0	1
18675572	18678440	1	1	1	1
18678509	18678596	1	0	4	1
18678628	18691321	1	2	2	1
18691427	18693242	0	0	0	1
18693380	18698161	1	0	0	1
18698334	18710956	1	0	0	1
18711064	18712816	0	0	0	1
18712916	18714579	3	0	1	1
18714654	18716241	0	0	0	1
18716378	18717244	0	0	0	1
18717375	18717908	6	0	0	1
18718021	18720067	1	1	0	1
18720694	18721067	0	2	0	1
18721182	18731695	1	1	0	1
18730023	18731695	3	2	0	1
18731797	18732157	1	0	0	1
18731797	18732853	1	0	0	1
18731867	18737643	2	0	1	2
18731867	18773104	2	0	2	2
18732272	18732853	1	0	0	1
18732991	18736341	1	0	3	1
18732991	18738053	1	0	1	1
18736493	18737681	1	1	0	1
18737730	18768329	2	0	1	2
18737749	18738045	0	0	0	1
18768485	18769531	2	1	1	2
18769619	18770181	2	0	2	2
18770292	18773104	2	0	2	2
18772627	18773104	2	0	2	2
18773373	18789809	2	1	3	2
18776403	18776814	0	0	0	2
18777561	18779297	5	2	0	2
18789919	18790568	2	1	2	2
18790767	18819353	2	1	2	2
18819786	18828583	2	0	2	2
18826327	18827095	1	0	2	1
18827220	18827297	0	0	1	1
18827392	18829297	0	0	0	1
18833097	18833472	0	0	1	2
18833648	18833888	0	0	2	2
18833918	18834049	0	0	0	2
18834207	18839180	0	0	0	2
18848335	18849527	1	0	0	1
18849729	18851947	0	0	0	1
18852013	18852099	1	1	2	1
