738
ENST00000431358	9378121	9380870	9377091	1	6	558
ENST00000442145	9388121	9396026	9380870	2	4	564
ENST00000450658	9390190	9395807	9396026	2	4	568
ENST00000420524	9395314	9397437	9396026	2	8	572
ENST00000457222	9398420	9401216	9397437	1	6	580
ENST00000440483	9398466	9399875	9401216	1	4	586
ENST00000424594	9398466	9401215	9401216	1	6	590
ENST00000491844	9398466	9401222	9401216	1	4	596
ENST00000469322	9399826	9401207	9401222	1	3	600
ENST00000615605	9458612	9464356	9401222	2	3	603
ENST00000619815	9458742	9464344	9464356	2	4	606
ENST00000423213	9463851	9465973	9464356	2	9	610
ENST00000451548	9466954	9469747	9465973	1	6	619
ENST00000423647	9466954	9469747	9469747	1	6	625
ENST00000616275	9479052	9484653	9469747	2	4	631
ENST00000622692	9484320	9486238	9484653	2	5	635
ENST00000440215	9487312	9489892	9486238	1	6	640
ENST00000427622	9497286	9505158	9489892	2	4	646
ENST00000414596	9499340	9504940	9505158	2	4	650
ENST00000618346	9504399	9506565	9505158	2	5	654
ENST00000448518	9507595	9510174	9506565	1	7	659
ENST00000448006	9517598	9525486	9510174	2	4	666
ENST00000418016	9519665	9525267	9525486	2	4	670
ENST00000598351	9524774	9526896	9525486	2	7	674
ENST00000428845	9527879	9530675	9526896	1	6	681
ENST00000444056	9527925	9530674	9530675	1	6	687
ENST00000489397	9527925	9530681	9530675	1	4	693
ENST00000495839	9529285	9530666	9530681	1	3	697
ENST00000421178	9544916	9547146	9530681	2	5	700
ENST00000457163	9548107	9550680	9547146	1	6	705
ENST00000449381	9610570	9621275	9550680	2	8	711
ENST00000429463	9624182	9626351	9621275	1	5	719
ENST00000449843	9640248	9640715	9626351	2	1	724
ENST00000426129	9665228	9669009	9640715	1	2	725
ENST00000329684	9691099	9693698	9669009	1	3	727
ENST00000426035	9691099	9693956	9693698	1	3	730
ENST00000447655	9706823	9710824	9693956	2	3	733
ENST00000276779	9706823	9715261	9710824	2	7	736
ENST00000415405	9706823	9715261	9715261	2	6	743
ENST00000430228	9717652	9721295	9715261	2	2	749
ENST00000417072	9740583	9758475	9721295	1	7	751
ENST00000250805	9753155	9774288	9758475	2	5	758
ENST00000445253	9801152	9813244	9774288	1	5	763
ENST00000449963	9813314	9817512	9813244	1	3	768
ENST00000434454	9831417	9846695	9817512	2	7	771
ENST00000612764	9868461	9868701	9846695	2	1	778
ENST00000441642	9869663	9870780	9868701	1	2	779
ENST00000338964	9905594	9908138	9870780	2	6	781
ENST00000452889	9910797	9911961	9908138	1	3	787
ENST00000447105	9951552	9959422	9911961	1	6	790
ENST00000429799	10022488	10034186	9959422	2	8	796
ENST00000450910	10036194	10038374	10034186	1	4	804
ENST00000456541	10066553	10067385	10038374	2	2	808
ENST00000426936	10066586	10069150	10067385	2	6	810
ENST00000430032	10070130	10070408	10069150	1	1	816
ENST00000434709	10088025	10089585	10070408	1	2	817
ENST00000515957	10090409	10090527	10089585	2	1	819
ENST00000416843	10090801	10091206	10090527	1	1	820
ENST00000516480	10092874	10092992	10091206	2	1	821
ENST00000413610	10169787	10170313	10092992	2	1	822
ENST00000446466	10171589	10172724	10170313	2	1	823
ENST00000455560	10173852	10174206	10172724	1	1	824
ENST00000425026	10190376	10192297	10174206	2	1	825
ENST00000445125	10197255	10199102	10192297	2	1	826
ENST00000515896	10200154	10200305	10199102	1	1	827
ENST00000622087	11042721	11042942	10200305	2	1	828
ENST00000618128	11085475	11086060	11042942	2	1	829
ENST00000605663	11107064	11107262	11086060	2	1	830
ENST00000604370	11107388	11107595	11107262	2	1	831
ENST00000603467	11107718	11107886	11107595	2	1	832
ENST00000619901	11144249	11144491	11107886	1	1	833
ENST00000620700	11153857	11159012	11144491	2	6	834
ENST00000618763	11173617	11173820	11159012	1	1	840
ENST00000616231	11178305	11178815	11173820	1	1	841
ENST00000555130	11306917	11308180	11178815	1	1	842
ENST00000557360	11314920	11316186	11308180	1	1	843
ENST00000553347	11321556	11322822	11316186	1	1	844
ENST00000557448	11332328	11333594	11322822	1	1	845
ENST00000603738	11335626	11337692	11333594	1	2	846
ENST00000331172	11340578	11385686	11337692	2	9	848
ENST00000605584	11395698	11397075	11385686	1	2	857
ENST00000614446	11412547	11418715	11397075	1	3	859
ENST00000455231	11445417	11445563	11418715	2	1	862
ENST00000426062	11445707	11446100	11445563	2	1	863
ENST00000604178	11473726	11474236	11446100	2	2	864
ENST00000452257	11781051	11782526	11474236	2	1	866
ENST00000421118	11922535	11923768	11782526	2	1	867
ENST00000420610	11957207	11987385	11923768	1	4	868
ENST00000438550	12244751	12245456	11987385	1	2	872
ENST00000398758	12252320	12258032	12245456	2	3	874
ENST00000488394	12273472	12273763	12258032	1	1	877
ENST00000435433	12321622	12322834	12273763	1	1	878
ENST00000420443	12339812	12347486	12322834	1	3	879
ENST00000430152	12345076	12347494	12347486	1	2	882
ENST00000443820	12354095	12387327	12347494	1	8	884
ENST00000382966	12354415	12420455	12387327	2	3	892
ENST00000493160	12383188	12418293	12420455	2	5	895
ENST00000357871	12402250	12420455	12420455	2	3	900
ENST00000382963	12406122	12420371	12420455	2	4	903
ENST00000382965	12406795	12420321	12420455	2	2	907
ENST00000381172	12440045	12507368	12420455	2	8	909
ENST00000434773	12537772	12544882	12507368	1	3	917
ENST00000430517	12618982	12634401	12544882	2	5	920
ENST00000457658	12662333	12690440	12634401	1	4	925
ENST00000440408	12662333	12692232	12690440	1	4	929
ENST00000417071	12662536	12688254	12692232	1	4	933
ENST00000338981	12701230	12860838	12692232	1	46	937
ENST00000493168	12702039	12721202	12860838	1	3	983
ENST00000426564	12709435	12860838	12860838	1	44	986
ENST00000418290	12801972	12803829	12860838	2	2	1030
ENST00000453031	12847044	12859611	12860838	1	5	1032
ENST00000471409	12856812	12860838	12860838	1	2	1037
ENST00000360160	12904107	12918538	12860838	1	18	1039
ENST00000454054	12904117	12913852	12918538	1	8	1057
ENST00000336079	12904830	12920477	12918538	1	17	1065
ENST00000493363	12904848	12909695	12920477	1	3	1082
ENST00000440554	12905737	12914648	12920477	1	8	1085
ENST00000469101	12912639	12913800	12920477	1	2	1093
ENST00000472510	12912962	12914898	12920477	1	3	1095
ENST00000463199	12913007	12915226	12920477	1	4	1098
ENST00000495478	12915495	12916352	12920477	1	3	1102
ENST00000412870	12930164	12948181	12920477	2	8	1105
ENST00000446621	13083789	13095804	12948181	1	2	1113
ENST00000452645	13153930	13162213	13095804	2	3	1115
ENST00000439217	13159272	13161548	13162213	2	2	1118
ENST00000428060	13230883	13231438	13162213	1	1	1120
ENST00000538878	13248378	13480669	13231438	2	29	1121
ENST00000540140	13248378	13480669	13480669	2	29	1150
ENST00000382896	13248378	13480669	13480669	2	29	1179
ENST00000537580	13248378	13480669	13480669	2	28	1208
ENST00000545955	13248378	13480669	13480669	2	30	1236
ENST00000617789	13248378	13480669	13480669	2	29	1266
ENST00000618474	13248378	13480669	13480669	2	24	1295
ENST00000612274	13248378	13480669	13480669	2	28	1319
ENST00000331397	13248378	13480672	13480669	2	28	1347
ENST00000624098	13249855	13479664	13480672	2	28	1375
ENST00000400275	13286637	13287377	13480672	1	1	1403
ENST00000362096	13297440	13480669	13480672	2	25	1404
ENST00000329134	13323033	13480669	13480672	2	20	1429
ENST00000478900	13360487	13479539	13480672	2	10	1449
ENST00000474365	13393151	13479503	13480672	2	7	1459
ENST00000382893	13396301	13479977	13480672	2	7	1466
ENST00000479713	13479041	13479922	13480672	2	2	1473
ENST00000284856	13703566	13706023	13480672	1	2	1475
ENST00000472227	13751655	13915823	13706023	1	11	1477
ENST00000430079	13751792	13858593	13915823	1	6	1488
ENST00000460561	13753097	13871705	13915823	1	7	1494
ENST00000250825	13985771	13986512	13915823	2	2	1501
ENST00000250823	14056216	14056957	13986512	1	2	1503
ENST00000458328	14081074	14086599	14056957	1	3	1505
ENST00000435111	14276211	14277488	14086599	2	2	1508
ENST00000643089	14522572	14845638	14277488	1	7	1510
ENST00000471252	14522637	14622496	14845638	1	2	1517
ENST00000382872	14522751	14845649	14845638	1	6	1519
ENST00000355905	14523745	14843725	14845649	1	6	1525
ENST00000382868	14523745	14843725	14845649	1	8	1531
ENST00000476359	14523745	14843725	14845649	1	9	1539
ENST00000645399	14523966	14622219	14845649	1	2	1548
ENST00000481089	14524528	14622367	14845649	1	2	1550
ENST00000339174	14524573	14843646	14845649	1	6	1552
ENST00000413217	14622180	14733548	14845649	1	4	1558
ENST00000455254	14639095	14640357	14845649	1	1	1562
ENST00000434164	14793641	14804032	14845649	2	4	1563
ENST00000428342	14907897	14908067	14845649	1	1	1567
ENST00000423569	14941546	14941749	14908067	2	1	1568
ENST00000427212	14941745	14942714	14941749	1	2	1569
ENST00000421058	15348661	15456073	14942714	2	3	1571
ENST00000412493	15547215	15593330	15456073	1	5	1574
ENST00000516880	16138247	16138378	15593330	2	1	1579
ENST00000516364	16248934	16249040	16138378	1	1	1580
ENST00000516514	16336282	16336388	16249040	2	1	1581
ENST00000451854	17192825	17193651	16336388	1	1	1582
ENST00000604289	17464878	17465213	17193651	2	1	1583
ENST00000421205	17500957	17515017	17465213	1	7	1584
ENST00000635343	17514501	17516714	17515017	1	6	1591
ENST00000422712	17516835	17519037	17516714	2	4	1597
ENST00000458667	17552799	17579753	17519037	2	5	1601
ENST00000516506	17557863	17557975	17579753	1	1	1606
ENST00000516203	17559773	17559888	17579753	1	1	1607
ENST00000615048	17568961	17569050	17579753	2	1	1608
ENST00000435012	17621258	17625831	17579753	2	10	1609
ENST00000445421	17628512	17629401	17625831	1	2	1619
ENST00000618226	17705967	17708184	17629401	2	2	1621
ENST00000411487	17721597	17723176	17708184	1	1	1623
ENST00000425789	17726751	17727079	17723176	1	1	1624
ENST00000412474	17729527	17744595	17727079	2	3	1625
ENST00000415776	17757000	17758124	17744595	2	1	1628
ENST00000624960	17768979	17770559	17758124	2	1	1629
ENST00000510392	17769115	17777399	17770559	2	2	1630
ENST00000455085	17782209	17784814	17777399	1	3	1632
ENST00000418455	17788314	17789483	17784814	2	4	1635
ENST00000516704	17789002	17789161	17789483	2	1	1639
ENST00000443200	17797982	17800695	17789483	2	3	1640
ENST00000411756	17809806	17825328	17800695	1	11	1643
ENST00000429066	17837200	17837527	17825328	2	1	1654
ENST00000544303	17877409	17880217	17837527	2	3	1655
ENST00000382867	17878259	17880219	17880217	2	1	1658
ENST00000413320	17882098	17883707	17880219	2	2	1659
ENST00000436723	17908754	17910805	17883707	1	2	1661
ENST00000413550	17912698	17921629	17910805	2	5	1663
ENST00000429883	17951588	17953499	17921629	1	2	1668
ENST00000453983	17984348	17993259	17953499	1	5	1670
ENST00000452432	17995200	17997251	17993259	2	2	1675
ENST00000428380	18022298	18023907	17997251	1	2	1677
ENST00000250838	18025786	18027739	18023907	1	1	1679
ENST00000426790	18025788	18028596	18027739	1	3	1680
ENST00000458706	18068482	18068809	18028596	1	1	1683
ENST00000421895	18080680	18096201	18068809	2	10	1684
ENST00000440676	18105313	18108101	18096201	1	3	1694
ENST00000442391	18116526	18117694	18108101	1	4	1697
ENST00000516357	18116847	18117006	18117694	1	1	1701
ENST00000430287	18121194	18123798	18117694	2	3	1702
ENST00000442362	18128609	18136885	18123798	1	2	1705
ENST00000623874	18135448	18137028	18136885	1	1	1707
ENST00000425411	18147883	18149007	18137028	1	1	1708
ENST00000416652	18161365	18176483	18149007	1	3	1709
ENST00000436067	18178931	18179259	18176483	2	1	1712
ENST00000451397	18182834	18184413	18179259	2	1	1713
ENST00000454958	18276606	18277494	18184413	2	2	1714
ENST00000426660	18280177	18284760	18277494	1	9	1716
ENST00000419557	18326252	18353209	18284760	1	5	1725
ENST00000614353	18336959	18337048	18353209	1	1	1730
ENST00000516144	18346122	18346237	18353209	2	1	1731
ENST00000516858	18348034	18348146	18353209	2	1	1732
ENST00000503144	18386973	18389150	18353209	1	4	1733
ENST00000634531	18389296	18391509	18389150	2	6	1737
ENST00000458627	18390993	18405045	18391509	2	7	1743
ENST00000641637	18391064	18405045	18405045	2	7	1750
ENST00000443934	18440796	18441124	18405045	1	1	1757
ENST00000455273	18453149	18472136	18441124	2	11	1758
ENST00000430663	18481086	18487399	18472136	1	4	1769
ENST00000516400	18486510	18486671	18487399	1	1	1773
ENST00000511770	18490914	18494294	18487399	2	4	1774
ENST00000510613	18491739	18547697	18494294	1	5	1778
ENST00000423438	18508576	18509067	18547697	1	1	1783
ENST00000451909	18529357	18529622	18547697	1	1	1784
ENST00000439968	18532325	18532655	18547697	2	1	1785
ENST00000513521	18540979	18544127	18547697	1	3	1786
ENST00000307393	18546670	18548591	18547697	1	2	1789
ENST00000309834	18546690	18588962	18548591	1	2	1791
ENST00000338876	18546690	18588962	18588962	1	6	1793
ENST00000382856	18546719	18551464	18588962	1	3	1799
ENST00000446387	18578416	18578559	18588962	1	1	1802
ENST00000545582	18581205	18588711	18588962	2	4	1803
ENST00000433794	18581205	18590520	18588962	2	5	1807
ENST00000447585	18582062	18629076	18590520	2	16	1812
ENST00000415230	18649670	18650278	18629076	1	1	1828
ENST00000509650	18655519	18656189	18650278	2	2	1829
ENST00000451061	18674032	18738088	18656189	1	21	1831
ENST00000432335	18729881	18739196	18738088	1	5	1852
ENST00000344884	18731439	18773714	18739196	2	2	1857
ENST00000491902	18731439	18773714	18773714	2	6	1859
ENST00000432046	18741842	18741985	18773714	2	1	1865
ENST00000382852	18768920	18773685	18773714	2	3	1866
ENST00000304790	18771813	18773734	18773714	2	2	1869
ENST00000505047	18772707	18828661	18773734	2	5	1871
ENST00000504503	18776278	18779426	18828661	2	3	1876
ENST00000428070	18787749	18788079	18828661	1	1	1879
ENST00000514804	18790708	18791050	18828661	2	1	1880
ENST00000432915	18811337	18811828	18828661	2	1	1881
ENST00000454868	18826106	18829486	18828661	1	4	1882
ENST00000435142	18833001	18839312	18829486	2	5	1886
ENST00000516161	18833728	18833889	18839312	2	1	1891
ENST00000454643	18848263	18867279	18839312	1	11	1892
ENST00000407745	18872101	18872271	18867279	1	1	1903
ENST00000324446	18872500	18878227	18872271	2	2	1904
ENST00000454875	18872502	19077117	18878227	2	3	1906
ENST00000452584	18932316	19075995	19077117	2	5	1909
ENST00000331787	18932698	19077415	19077117	2	2	1914
ENST00000403487	18985174	18986397	19077415	1	2	1916
ENST00000382840	18992466	18992708	19077415	2	1	1918
ENST00000516957	19018982	19019086	19077415	2	1	1919
ENST00000447937	19041497	19077394	19077415	2	7	1920
ENST00000610801	19076945	19077415	19077415	2	1	1927
ENST00000615809	19253959	19260874	19077415	2	2	1928
ENST00000431768	19327568	19328572	19260874	1	1	1930
ENST00000441139	19455430	19503152	19328572	2	9	1931
ENST00000400605	19456311	19503135	19503152	2	11	1940
ENST00000513194	19456584	19484883	19503152	2	10	1951
ENST00000407724	19567312	19590246	19503152	1	5	1961
ENST00000459719	19567349	19590417	19590246	1	4	1966
ENST00000447520	19567381	19590422	19590417	1	4	1970
ENST00000445715	19567381	19604119	19590422	1	11	1974
ENST00000538014	19567786	19589848	19604119	1	4	1985
ENST00000447202	19567828	19589846	19604119	1	2	1989
ENST00000588613	19588542	19593716	19604119	1	4	1991
ENST00000589075	19588569	19590418	19604119	1	3	1995
ENST00000585549	19588608	19593601	19604119	1	4	1998
ENST00000587095	19588610	19593601	19604119	1	3	2002
ENST00000488280	19590752	19593650	19604119	1	3	2005
ENST00000253320	19592449	19606273	19604119	1	5	2008
ENST00000593000	19593087	19594160	19606273	1	1	2013
ENST00000592697	19597356	19604050	19606273	1	5	2014
ENST00000586015	19598187	19598756	19606273	1	1	2019
ENST00000566193	19691940	19694605	19606273	2	1	2020
ENST00000469599	19703864	19716694	19694605	2	12	2021
ENST00000317961	19705414	19744922	19716694	2	27	2033
ENST00000541639	19705416	19744938	19744922	2	28	2060
ENST00000382806	19705419	19744760	19744938	2	26	2088
ENST00000492117	19705424	19722466	19744938	2	15	2114
ENST00000440077	19706062	19744922	19744938	2	26	2129
ENST00000415360	19707181	19708948	19744938	2	4	2155
ENST00000485154	19709699	19710605	19744938	2	2	2159
ENST00000478891	19715135	19716347	19744938	2	3	2161
ENST00000447300	19721271	19744710	19744938	2	11	2164
ENST00000616477	19932129	19932499	19744938	2	1	2175
ENST00000422174	19986574	19987851	19932499	2	2	2176
ENST00000450781	20001184	20012203	19987851	2	3	2178
ENST00000420174	20390050	20396795	20012203	1	3	2181
ENST00000455084	20465667	20519227	20396795	2	6	2184
ENST00000439472	20507253	20518406	20519227	2	2	2190
ENST00000622542	20570221	20570518	20519227	2	1	2192
ENST00000361365	20575724	20593153	20570518	1	7	2193
ENST00000465253	20575777	20588528	20593153	1	5	2200
ENST00000382772	20575793	20592629	20593153	1	6	2205
ENST00000464196	20586717	20592629	20593153	1	2	2211
ENST00000485584	20587846	20592629	20593153	1	3	2213
ENST00000440297	20727253	20742899	20593153	1	9	2216
ENST00000629237	20756163	20781031	20742899	1	7	2225
ENST00000415994	20808775	20811808	20781031	2	2	2232
ENST00000406090	20843255	20843709	20811808	2	1	2234
ENST00000449858	20861336	20862336	20843709	1	1	2235
ENST00000423409	20907343	20907561	20862336	2	1	2236
ENST00000527562	21038288	21044723	20907561	2	3	2237
ENST00000418578	21130869	21131180	21044723	1	1	2240
ENST00000436364	21221105	21222088	21131180	2	1	2241
ENST00000437359	21311267	21318894	21222088	1	9	2242
ENST00000382764	21382953	21386359	21318894	2	4	2251
ENST00000456360	21394990	21401584	21386359	2	7	2255
ENST00000444169	21395147	21401561	21401584	2	5	2262
ENST00000428616	21405769	21405994	21401584	1	1	2267
ENST00000451162	21430696	21437244	21405994	2	6	2268
ENST00000425318	21465383	21467162	21437244	2	3	2274
ENST00000303979	21468157	21470682	21467162	1	6	2277
ENST00000382759	21493518	21501967	21470682	1	10	2283
ENST00000456659	21508298	21510469	21501967	2	5	2293
ENST00000383020	21511337	21525785	21510469	1	12	2298
ENST00000382639	21511362	21525785	21525785	1	11	2310
ENST00000439108	21511371	21549317	21525785	1	12	2321
ENST00000619219	21511424	21549093	21549317	1	11	2333
ENST00000303902	21511424	21549093	21549317	1	11	2344
ENST00000452426	21531838	21534010	21549317	2	5	2355
ENST00000382707	21534878	21549325	21549317	1	12	2360
ENST00000361046	21534903	21549325	21549325	1	11	2372
ENST00000411585	21555851	21558069	21549325	2	4	2383
ENST00000330337	21583599	21594665	21558069	2	6	2387
ENST00000604924	21631682	21632014	21594665	2	1	2393
ENST00000452415	21637474	21639040	21632014	2	1	2394
ENST00000434481	21661925	21674007	21639040	1	6	2395
ENST00000441913	21677245	21681117	21674007	2	3	2401
ENST00000447168	21696569	21698219	21681117	1	1	2404
ENST00000620993	21817578	21818217	21698219	2	2	2405
ENST00000414540	21871330	21873549	21818217	1	3	2407
ENST00000382653	21880075	21894500	21873549	2	11	2410
ENST00000382680	21880075	21894525	21894500	2	12	2421
ENST00000418956	21880307	21894438	21894525	2	11	2433
ENST00000509611	21895393	21897558	21894525	1	5	2444
ENST00000358944	21903617	21918041	21897558	2	11	2449
ENST00000382659	21903617	21918066	21918041	2	12	2460
ENST00000382658	21903619	21918031	21918066	2	11	2472
ENST00000426983	21918934	21921105	21918066	1	5	2483
ENST00000445405	21927520	21937149	21921105	2	8	2488
ENST00000426526	21940011	21941592	21937149	1	5	2496
ENST00000449148	21972312	22005348	21941592	1	9	2501
ENST00000453726	22048553	22049346	22005348	2	2	2510
ENST00000444617	22049754	22058112	22049346	2	5	2512
ENST00000440679	22064697	22065711	22058112	1	1	2517
ENST00000442090	22068819	22069150	22065711	1	1	2518
ENST00000303804	22071755	22096006	22069150	2	5	2519
ENST00000472391	22071755	22096006	22096006	2	6	2524
ENST00000417910	22100813	22105868	22096006	2	4	2530
