3764
6247355	6247432	1	33	55
6247355	6247432	1	33	56
6247561	6247672	1	33	53
6247561	6247672	1	33	54
6247561	6247672	1	33	55
6247561	6248107	1	33	56
6247622	6247919	1	33	57
6247774	6247919	1	33	53
6247774	6247919	1	33	54
6247774	6247919	1	33	55
6248015	6248107	1	33	55
6248026	6248107	1	33	53
6248026	6248107	1	33	54
6248026	6248107	1	33	57
6248235	6249018	1	33	56
6248802	6248891	1	33	53
6248802	6249003	1	33	57
6248802	6249011	1	33	55
6248802	6249012	1	33	54
6256266	6258391	2	34	58
6258332	6258391	2	34	59
6261943	6262028	2	34	58
6261943	6262101	2	34	59
6262005	6262101	2	34	60
6263601	6263746	2	34	59
6263601	6263746	2	34	60
6263833	6263934	2	34	59
6263833	6263934	2	34	60
6263833	6263952	2	34	58
6266592	6267068	1	35	61
6267675	6267752	1	35	61
6267881	6267991	1	35	61
6268091	6268233	1	35	61
6268341	6268429	1	35	61
6269128	6269274	1	35	61
6273578	6273660	2	36	62
6273767	6273911	2	36	62
6274001	6274064	2	36	62
6303956	6303988	2	37	63
6304598	6305073	2	37	63
6306041	6306370	1	38	64
6307422	6307499	1	38	64
6307695	6307810	1	38	64
6307709	6307810	1	39	65
6307897	6307919	1	38	64
6307897	6308036	1	39	65
6309499	6309586	1	39	65
6328051	6328228	1	40	66
6338744	6338893	1	40	66
6340894	6340993	1	40	66
6341801	6341911	1	40	66
6342309	6342419	1	40	66
6342530	6342611	1	40	66
6343021	6343322	1	40	66
6357218	6357436	2	41	67
6358683	6358825	2	41	67
6361327	6361412	2	41	67
6390430	6390674	1	42	68
6394099	6394258	1	42	68
6401122	6401230	1	42	68
6403587	6403724	1	42	68
6406243	6406922	2	43	69
6408146	6408343	2	43	69
6408464	6408542	2	43	69
6411306	6411563	1	42	68
6411373	6411529	2	43	69
6412222	6412370	2	43	69
6419764	6419850	2	43	69
6422327	6424144	2	43	69
6443433	6443634	1	44	70
6446972	6447076	1	44	70
6449467	6449503	1	45	71
6449467	6449503	1	45	72
6450445	6450606	1	45	71
6450445	6450606	1	45	72
6452914	6452988	1	45	71
6452914	6452988	1	45	72
6453677	6454153	1	45	71
6453677	6454153	1	45	72
6453904	6454153	1	45	73
6455972	6456184	1	45	73
6456071	6456184	1	45	71
6456071	6456184	1	45	72
6457158	6457413	1	45	72
6457660	6457905	1	45	71
6457660	6457905	1	45	72
6457660	6457905	1	45	73
6470772	6470948	2	46	74
6471030	6471219	2	46	75
6472812	6473016	2	46	74
6472812	6473016	2	46	75
6473494	6473629	2	46	74
6473494	6473629	2	46	75
6492975	6493070	2	47	76
6496584	6496756	2	47	76
6520462	6520928	1	48	77
6718961	6719179	2	49	78
6789152	6789343	1	50	79
6837706	6838251	1	51	80
6865917	6866077	2	52	81
6866072	6866077	2	52	82
6868036	6868461	2	52	81
6868036	6868461	2	52	82
6868731	6868775	2	52	81
6868731	6868775	2	52	82
6868867	6868908	2	52	82
6870005	6870052	2	52	81
6870005	6870052	2	52	82
6872554	6872607	2	52	82
6872554	6872619	2	52	81
6873971	6874026	2	52	81
6900752	6900847	1	53	83
6901146	6901371	1	53	83
6910685	6910981	1	54	84
6910685	6910981	1	54	85
6910685	6910981	1	54	86
6912087	6912171	1	54	84
6912087	6912171	1	54	85
6912087	6912171	1	54	86
6918681	6920790	1	55	87
6978212	6978242	1	54	84
6978212	6978242	1	54	86
6995803	6995897	1	54	84
6995803	6995897	1	54	85
7021448	7021536	1	54	84
7021448	7021536	1	54	85
7021448	7021536	1	54	86
7025034	7025141	1	54	84
7025034	7025141	1	54	85
7025034	7025141	1	54	86
7042979	7043124	1	54	84
7042979	7043124	1	54	85
7042979	7043124	1	54	86
7063896	7064148	1	54	84
7063896	7064148	1	54	85
7063896	7064148	1	54	86
7070195	7070327	1	54	84
7070195	7070327	1	54	85
7070195	7070327	1	54	86
7070719	7070860	1	54	84
7070719	7070860	1	54	85
7070719	7070860	1	54	86
7071559	7071622	1	54	84
7071559	7071622	1	54	85
7071559	7071622	1	54	86
7071732	7071829	1	54	84
7071732	7071829	1	54	85
7071732	7071829	1	54	86
7074559	7074619	1	54	84
7074559	7074619	1	54	85
7074559	7074619	1	54	86
7080731	7080852	1	54	84
7080731	7080852	1	54	85
7080731	7080852	1	54	86
7085897	7085971	1	54	84
7085897	7085971	1	54	85
7085897	7085971	1	54	86
7086289	7086416	1	54	84
7086289	7086416	1	54	85
7086289	7086416	1	54	86
7087266	7087431	1	54	84
7087266	7087431	1	54	85
7087266	7087431	1	54	86
7090088	7090189	1	54	84
7090088	7090189	1	54	85
7090088	7090189	1	54	86
7091471	7091682	1	54	84
7091471	7091682	1	54	85
7091471	7091682	1	54	86
7100732	7100826	2	56	88
7106392	7106501	2	56	88
7273971	7274477	1	57	89
7274312	7274477	1	57	90
7303936	7304104	1	57	89
7303936	7304104	1	57	90
7324296	7324594	2	58	93
7325905	7326168	1	57	89
7325905	7326168	1	57	90
7326066	7326168	1	57	91
7328026	7328402	1	57	91
7333029	7333107	1	57	92
7341114	7341233	1	57	89
7341114	7341233	1	57	90
7341114	7341233	1	57	92
7341530	7341641	1	59	94
7356134	7356222	1	57	92
7356134	7356229	1	57	89
7356134	7356229	1	57	90
7367355	7367432	1	57	89
7367355	7367432	1	57	90
7371742	7371867	1	57	90
7371742	7371888	1	57	89
7375711	7381547	1	57	89
7378671	7378778	1	60	95
7423053	7423157	2	61	96
7656967	7657351	1	62	97
7671742	7672041	2	63	98
7672449	7672537	2	63	98
7672627	7672737	2	63	98
7675365	7675470	2	63	98
7675910	7676023	2	63	98
7678898	7679209	1	64	99
7680266	7680331	1	64	99
7680527	7680619	1	64	99
7680719	7680863	1	64	99
7680982	7681027	1	64	99
7687738	7687802	2	65	100
7687896	7688041	2	65	100
7688140	7688250	2	65	100
7688382	7688455	2	65	100
7689076	7689547	2	65	100
7690510	7690836	1	66	101
7692159	7692276	1	66	101
7692363	7692532	1	66	101
7692631	7692677	1	66	101
7699356	7699486	2	67	102
7701186	7701246	2	67	102
7712984	7713096	2	68	103
7721855	7722057	2	68	103
7729456	7729839	2	68	103
7742594	7743026	2	68	104
7749362	7749470	2	68	103
7776520	7776706	2	68	103
7776520	7776706	2	68	104
7776833	7777027	2	68	104
7804923	7805078	1	69	105
7805494	7805603	2	68	104
7809153	7809260	2	68	104
7809860	7810682	1	69	105
7845484	7845880	2	70	106
7846180	7846453	2	70	106
7853685	7854875	2	71	107
7905535	7906057	2	72	108
7907113	7907302	2	72	108
7913421	7914089	2	73	109
7932996	7933014	2	74	110
7933693	7933798	2	74	110
7936634	7936703	2	74	110
7937570	7937639	2	74	110
7990986	7991805	2	75	111
8068895	8070117	2	76	112
8070601	8070722	2	76	112
8127129	8127237	1	77	113
8129232	8129234	1	77	113
8131647	8131824	1	77	113
8133684	8133799	1	77	113
8134125	8134161	1	77	113
8142225	8142337	1	77	113
8143207	8143313	1	77	113
8143393	8143486	1	77	113
8143901	8144202	1	77	113
8264448	8264764	2	78	114
8265174	8265261	2	78	114
8265333	8265443	2	78	114
8266314	8266428	2	78	114
8271279	8271428	2	78	114
8276553	8276655	2	78	114
8277080	8277187	2	78	114
8280197	8280334	1	79	115
8281700	8281809	1	79	115
8281896	8282041	1	79	115
8282160	8282208	1	79	115
8350930	8352142	1	80	116
8363535	8363958	2	81	117
8364031	8365149	1	82	118
8371662	8372029	1	83	119
8372240	8372709	1	84	120
8413036	8413453	2	85	121
8413799	8414053	2	85	121
8418790	8419899	2	86	122
8517363	8517747	2	87	123
8638293	8638405	1	88	124
8644131	8644326	1	88	124
8644678	8644841	1	88	124
8683369	8683431	2	89	125
8683720	8683877	2	89	125
8704471	8704558	1	90	126
8705102	8705282	1	90	126
8783309	8783405	2	91	127
8783887	8784202	2	91	127
8788999	8789301	2	91	127
8794860	8794943	2	91	127
8817345	8817381	2	91	127
8901202	8901257	2	92	128
8901369	8901512	2	92	128
8901600	8901738	2	92	128
8902990	8903275	2	92	128
8906223	8906331	1	93	129
8907093	8907196	1	93	129
8909882	8910059	1	93	129
8909947	8910059	1	93	130
8911945	8912097	1	93	129
8911945	8912097	1	93	130
8914092	8914154	1	93	130
8914092	8914203	1	93	129
8915083	8915193	1	93	129
8915275	8915363	1	93	129
8915770	8916072	1	93	129
8931068	8931453	2	94	131
8971750	8971893	2	95	132
8971986	8972030	2	95	132
8973726	8974094	2	95	132
9030593	9030729	1	96	133
9031054	9031228	1	96	133
9034672	9034787	1	96	133
9036456	9036529	1	96	133
9037675	9037766	1	96	133
9039799	9039987	1	96	133
9166084	9167701	2	97	134
9183693	9183784	1	98	135
9185601	9185802	1	98	135
9189628	9189751	2	99	136
9190187	9191071	2	99	136
9193591	9193714	2	99	136
9199091	9199280	2	99	136
9201393	9201599	2	99	136
9204396	9204610	2	99	136
9230914	9231246	1	100	137
9311129	9311430	2	101	138
9312015	9312125	2	101	138
9312624	9312734	2	101	138
9313172	9313281	2	101	138
9313709	9313819	2	101	138
9314775	9314889	2	101	138
9316938	9317090	2	101	138
9318991	9319168	2	101	138
9322184	9322287	2	101	138
9322760	9322868	2	101	138
9325798	9326046	1	102	139
9329879	9330055	2	103	140
9334750	9334831	2	103	140
9337463	9338012	1	104	141
9337509	9337595	1	104	144
9337509	9338012	1	104	142
9337509	9338012	1	104	143
9337875	9338012	1	104	144
9338620	9338697	1	104	141
9338620	9338697	1	104	142
9338620	9338697	1	104	143
9338620	9338697	1	104	144
9338826	9338937	1	104	141
9338826	9338937	1	104	142
9338826	9338937	1	104	144
9338826	9339372	1	104	143
9338887	9339184	1	104	145
9339039	9339184	1	104	141
9339039	9339184	1	104	142
9339039	9339184	1	104	144
9339280	9339372	1	104	142
9339280	9339372	1	104	145
9339291	9339372	1	104	141
9339291	9339392	1	104	144
9339500	9340283	1	104	143
9340067	9340268	1	104	145
9340067	9340276	1	104	142
9340067	9340277	1	104	141
9347510	9349638	2	105	146
9349578	9349638	2	105	147
9353189	9353274	2	105	146
9353189	9353347	2	105	147
9354845	9354993	2	105	148
9354848	9354993	2	105	147
9355080	9355181	2	105	147
9355080	9355189	2	105	146
9355080	9355189	2	105	148
9355386	9355400	2	105	146
9356513	9356813	2	105	148
9357796	9358327	1	106	149
9357842	9357928	1	106	152
9357842	9358327	1	106	150
9357842	9358327	1	106	151
9358190	9358327	1	106	152
9358935	9359012	1	106	149
9358935	9359012	1	106	150
9358935	9359012	1	106	151
9358935	9359012	1	106	152
9359141	9359252	1	106	149
9359141	9359252	1	106	150
9359141	9359252	1	106	152
9359141	9359687	1	106	151
9359202	9359499	1	106	153
9359354	9359373	1	106	152
9359354	9359499	1	106	149
9359354	9359499	1	106	150
9359595	9359687	1	106	150
9359606	9359687	1	106	149
9359606	9359687	1	106	153
9359815	9360598	1	106	151
9360382	9360583	1	106	153
9360382	9360591	1	106	150
9360382	9360592	1	106	149
9367802	9369915	2	107	154
9369856	9369915	2	107	155
9373465	9373550	2	107	154
9373465	9373623	2	107	155
9374968	9375009	2	107	156
9375128	9375273	2	107	155
9375128	9375273	2	107	156
9375360	9375461	2	107	155
9375360	9375469	2	107	154
9375360	9375469	2	107	156
9375666	9375680	2	107	154
9375666	9375730	2	107	156
9375884	9375929	2	107	156
9376142	9376173	2	107	156
9376359	9376391	2	107	156
9376800	9377091	2	107	156
9378121	9378605	1	108	157
9379213	9379290	1	108	157
9379419	9379530	1	108	157
9379632	9379777	1	108	157
9379884	9379965	1	108	157
9380660	9380870	1	108	157
9388121	9390249	2	109	158
9390190	9390249	2	109	159
9393805	9393890	2	109	158
9393805	9393963	2	109	159
9395314	9395355	2	109	160
9395474	9395619	2	109	159
9395474	9395619	2	109	160
9395706	9395807	2	109	159
9395706	9395815	2	109	158
9395706	9395815	2	109	160
9396012	9396026	2	109	158
9396012	9396076	2	109	160
9396230	9396275	2	109	160
9396488	9396519	2	109	160
9396705	9396737	2	109	160
9397146	9397437	2	109	160
9398420	9398951	1	110	161
9398466	9398552	1	110	164
9398466	9398951	1	110	162
9398466	9398951	1	110	163
9398814	9398951	1	110	164
9399559	9399636	1	110	161
9399559	9399636	1	110	162
9399559	9399636	1	110	163
9399559	9399636	1	110	164
9399765	9399875	1	110	164
9399765	9399876	1	110	161
9399765	9399876	1	110	162
9399765	9400311	1	110	163
9399826	9400123	1	110	165
9399978	9400123	1	110	161
9399978	9400123	1	110	162
9400219	9400311	1	110	162
9400219	9400311	1	110	165
9400230	9400311	1	110	161
9400439	9401222	1	110	163
9401006	9401207	1	110	165
9401006	9401215	1	110	162
9401006	9401216	1	110	161
9458612	9458801	2	111	166
9458742	9458801	2	111	167
9462357	9462442	2	111	166
9462357	9462515	2	111	167
9463851	9463892	2	111	168
9464011	9464156	2	111	167
9464011	9464156	2	111	168
9464243	9464315	2	111	168
9464243	9464344	2	111	167
9464243	9464356	2	111	166
9464317	9464352	2	111	168
9464549	9464613	2	111	168
9464767	9464812	2	111	168
9465024	9465055	2	111	168
9465241	9465273	2	111	168
9465682	9465973	2	111	168
9466954	9467485	1	112	169
9466954	9467485	1	112	170
9468093	9468170	1	112	169
9468093	9468170	1	112	170
9468299	9468410	1	112	169
9468299	9468410	1	112	170
9468512	9468657	1	112	169
9468512	9468657	1	112	170
9468753	9468845	1	112	170
9468764	9468845	1	112	169
9469538	9469747	1	112	169
9469538	9469747	1	112	170
9479052	9479111	2	113	171
9482663	9482821	2	113	171
9484320	9484465	2	113	171
9484320	9484465	2	113	172
9484552	9484653	2	113	171
9484552	9484661	2	113	172
9484853	9484917	2	113	172
9485099	9485150	2	113	172
9486004	9486238	2	113	172
9487312	9487815	1	114	173
9488423	9488500	1	114	173
9488629	9488740	1	114	173
9488842	9488987	1	114	173
9489094	9489175	1	114	173
9489870	9489892	1	114	173
9497286	9499399	2	115	174
9499340	9499399	2	115	175
9502950	9503035	2	115	174
9502950	9503108	2	115	175
9504399	9504488	2	115	176
9504607	9504752	2	115	175
9504607	9504752	2	115	176
9504839	9504940	2	115	175
9504839	9504948	2	115	174
9504839	9504948	2	115	176
9505144	9505158	2	115	174
9505144	9505220	2	115	176
9506272	9506565	2	115	176
9507595	9507813	1	116	177
9507832	9508097	1	116	177
9508705	9508782	1	116	177
9508911	9509022	1	116	177
9509124	9509269	1	116	177
9509376	9509457	1	116	177
9510152	9510174	1	116	177
9517598	9519724	2	117	178
9519665	9519724	2	117	179
9523275	9523360	2	117	178
9523275	9523433	2	117	179
9524774	9524815	2	117	180
9524934	9525079	2	117	179
9524934	9525079	2	117	180
9525166	9525267	2	117	179
9525166	9525275	2	117	178
9525166	9525275	2	117	180
9525472	9525486	2	117	178
9525472	9525601	2	117	180
9525668	9525694	2	117	180
9526177	9526196	2	117	180
9526596	9526896	2	117	180
9527879	9528410	1	118	181
9527925	9528410	1	118	182
9527925	9528410	1	118	183
9529018	9529095	1	118	181
9529018	9529095	1	118	182
9529018	9529095	1	118	183
9529224	9529335	1	118	181
9529224	9529335	1	118	182
9529224	9529770	1	118	183
9529285	9529582	1	118	184
9529437	9529582	1	118	181
9529437	9529582	1	118	182
9529678	9529770	1	118	182
9529689	9529770	1	118	181
9529689	9529770	1	118	184
9529898	9530681	1	118	183
9530465	9530666	1	118	184
9530465	9530674	1	118	182
9530465	9530675	1	118	181
9544916	9545005	2	119	185
9545124	9545269	2	119	185
9545356	9545465	2	119	185
9545662	9545723	2	119	185
9546791	9547146	2	119	185
9548107	9548579	1	120	186
9549187	9549264	1	120	186
9549393	9549504	1	120	186
9549606	9549750	1	120	186
9549846	9549938	1	120	186
9550659	9550680	1	120	186
9610570	9610870	2	121	187
9611283	9611366	2	121	187
9611452	9611562	2	121	187
9612420	9612533	2	121	187
9615089	9615235	2	121	187
9617152	9617326	2	121	187
9620626	9620729	2	121	187
9621167	9621275	2	121	187
9624182	9624544	1	122	188
9625569	9625655	1	122	188
9625861	9625973	1	122	188
9626060	9626200	1	122	188
9626311	9626351	1	122	188
9640248	9640715	2	123	189
9665228	9665400	1	124	190
9668922	9669009	1	124	190
9691099	9691234	1	125	191
9691099	9691234	1	125	192
9691712	9691916	1	125	191
9691712	9691916	1	125	192
9693509	9693698	1	125	191
9693780	9693956	1	125	192
9706823	9707068	2	126	193
9706823	9707068	2	126	194
9706823	9707068	2	126	195
9707315	9707570	2	126	194
9708544	9708657	2	126	194
9708544	9708657	2	126	195
9708544	9708756	2	126	193
9710575	9710824	2	126	193
9710575	9711051	2	126	194
9710575	9711051	2	126	195
9711740	9711814	2	126	194
9711740	9711814	2	126	195
9714122	9714283	2	126	194
9714122	9714283	2	126	195
9715225	9715261	2	126	194
9715225	9715261	2	126	195
9717652	9717756	2	127	196
9721094	9721295	2	127	196
9740583	9742400	1	128	197
9744877	9744963	1	128	197
9752348	9752496	1	128	197
9753155	9753412	2	129	198
9753189	9753345	1	128	197
9756176	9756254	1	128	197
9756375	9756572	1	128	197
9757796	9758475	1	128	197
9760994	9761131	2	129	198
9763488	9763596	2	129	198
9770460	9770619	2	129	198
9774044	9774288	2	129	198
9801152	9801306	1	130	199
9804773	9804884	1	130	199
9809310	9809384	1	130	199
9810070	9810108	1	130	199
9813199	9813244	1	130	199
9813314	9813399	1	131	200
9815901	9816043	1	131	200
9817294	9817512	1	131	200
9831417	9831718	2	132	201
9832134	9832209	2	132	201
9832320	9832430	2	132	201
9832828	9832938	2	132	201
9833746	9833845	2	132	201
9835846	9835995	2	132	201
9846518	9846695	2	132	201
9868461	9868701	2	133	202
9869663	9870138	1	134	203
9870748	9870780	1	134	203
9905594	9905613	2	135	204
9906303	9906387	2	135	204
9906497	9906639	2	135	204
9906739	9906849	2	135	204
9906978	9907055	2	135	204
9907662	9908138	2	135	204
9910797	9910853	1	136	205
9910967	9911112	1	136	205
9911653	9911961	1	136	205
9951552	9951660	1	137	206
9952122	9952197	1	137	206
9957439	9957551	1	137	206
9958418	9958528	1	137	206
9958609	9958697	1	137	206
9959111	9959422	1	137	206
10022488	10022788	2	138	207
10023194	10023282	2	138	207
10023369	10023479	2	138	207
10024356	10024470	2	138	207
10026509	10026660	2	138	207
10030388	10030565	2	138	207
10033554	10033654	2	138	207
10034087	10034186	2	138	207
10036194	10036551	1	139	208
10037898	10037966	1	139	208
10038062	10038207	1	139	208
10038318	10038374	1	139	208
10066553	10066608	2	140	209
10066586	10066608	2	140	210
10067300	10067381	2	140	210
10067300	10067385	2	140	209
10067488	10067633	2	140	210
10067731	10067842	2	140	210
10067971	10068048	2	140	210
10068656	10069150	2	140	210
10070130	10070408	1	141	211
10088025	10088130	1	142	212
10089165	10089585	1	142	212
10090409	10090527	2	143	213
10090801	10091206	1	144	214
10092874	10092992	2	145	215
10169787	10170313	2	146	216
10171589	10172724	2	147	217
10173852	10174206	1	148	218
10190376	10192297	2	149	219
10197255	10199102	2	150	220
10200154	10200305	1	151	221
11042721	11042942	2	152	222
11085475	11086060	2	153	223
11107064	11107262	2	154	224
11107388	11107595	2	155	225
11107718	11107886	2	156	226
11144249	11144491	1	157	227
11153857	11154069	2	158	228
11154881	11155039	2	158	228
11155653	11155877	2	158	228
11156567	11156687	2	158	228
11157053	11157122	2	158	228
11158536	11159012	2	158	228
11173617	11173820	1	159	229
11178305	11178815	1	160	230
11306917	11308180	1	161	231
11314920	11316186	1	162	232
11321556	11322822	1	163	233
11332328	11333594	1	164	234
11335626	11335794	1	165	235
11336186	11337692	1	165	235
11340578	11340793	2	166	236
11344967	11345103	2	166	236
11345991	11346099	2	166	236
11349884	11350033	2	166	236
11350876	11350982	2	166	236
11368866	11369041	2	166	236
11381627	11381754	2	166	236
11382869	11383011	2	166	236
11385516	11385686	2	166	236
11395698	11395738	1	167	237
11395870	11397075	1	167	237
11412547	11412632	1	168	238
11417396	11417476	1	168	238
11418629	11418715	1	168	238
11445417	11445563	2	169	239
11445707	11446100	2	170	240
11473726	11474056	2	171	241
11474179	11474236	2	171	241
11781051	11782526	2	172	242
11922535	11923768	2	173	243
11957207	11957398	1	174	244
11968081	11973038	1	174	244
11978911	11979854	1	174	244
11985480	11987385	1	174	244
12244751	12244876	1	175	245
12245212	12245456	1	175	245
12252320	12252517	2	176	246
12253980	12254106	2	176	246
12257881	12258032	2	176	246
12273472	12273763	1	177	247
12321622	12322834	1	178	248
12339812	12339974	1	179	249
12341175	12341294	1	179	249
12345076	12345214	1	179	250
12347135	12347486	1	179	249
12347135	12347494	1	179	250
12354095	12354137	1	180	251
12354415	12354770	2	181	252
12362224	12362373	1	180	251
12365939	12366060	1	180	251
12367196	12367317	1	180	251
12382335	12382468	1	180	251
12383140	12383302	1	180	251
12383188	12383329	2	181	253
12384308	12384429	1	180	251
12386969	12387327	1	180	251
12398679	12398816	2	181	253
12402250	12402589	2	181	254
12406122	12406499	2	181	255
12406795	12406936	2	181	252
12406795	12406936	2	181	253
12406795	12406936	2	181	254
12406795	12406936	2	181	255
12406795	12406936	2	181	256
12407192	12407308	2	181	253
12407192	12407308	2	181	255
12417889	12418293	2	181	253
12420315	12420321	2	181	256
12420315	12420371	2	181	255
12420315	12420455	2	181	252
12420315	12420455	2	181	254
12440045	12440161	2	182	257
12443264	12443299	2	182	257
12456144	12456194	2	182	257
12459701	12459758	2	182	257
12468442	12468504	2	182	257
12484730	12484753	2	182	257
12488433	12488468	2	182	257
12507308	12507368	2	182	257
12537772	12537900	1	183	258
12541059	12543213	1	183	258
12544783	12544882	1	183	258
12618982	12619122	2	184	259
12619625	12619732	2	184	259
12620029	12620164	2	184	259
12632729	12632873	2	184	259
12634284	12634401	2	184	259
12662333	12662705	1	185	260
12662333	12662705	1	185	261
12662536	12662705	1	185	262
12664639	12664685	1	185	260
12664639	12664685	1	185	261
12664639	12664685	1	185	262
12686512	12686605	1	185	260
12686512	12686605	1	185	261
12686512	12686605	1	185	262
12687463	12692232	1	185	261
12687684	12688254	1	185	262
12690325	12690440	1	185	260
12701230	12702054	1	186	263
12702039	12702054	1	186	264
12708633	12708692	1	186	263
12709387	12709542	1	186	263
12709387	12709542	1	186	264
12709435	12709542	1	186	265
12720588	12720736	1	186	263
12720588	12720736	1	186	265
12720588	12721202	1	186	264
12722107	12722186	1	186	263
12722107	12722186	1	186	265
12725112	12725224	1	186	263
12725112	12725224	1	186	265
12726574	12726792	1	186	263
12726574	12726792	1	186	265
12735611	12735726	1	186	263
12735611	12735726	1	186	265
12735997	12736248	1	186	263
12735997	12736248	1	186	265
12736410	12736548	1	186	263
12736410	12736548	1	186	265
12738156	12738308	1	186	263
12738156	12738308	1	186	265
12739524	12739628	1	186	263
12739524	12739628	1	186	265
12757191	12757397	1	186	263
12757191	12757397	1	186	265
12758505	12758641	1	186	263
12758505	12758641	1	186	265
12760483	12760616	1	186	263
12760483	12760616	1	186	265
12771067	12771154	1	186	263
12771067	12771154	1	186	265
12773582	12773924	1	186	263
12773582	12773924	1	186	265
12775470	12775565	1	186	263
12775470	12775565	1	186	265
12776648	12776859	1	186	263
12776648	12776859	1	186	265
12778018	12778258	1	186	263
12778018	12778258	1	186	265
12778605	12778754	1	186	263
12778605	12778754	1	186	265
12779525	12779645	1	186	263
12779525	12779645	1	186	265
12786202	12786332	1	186	263
12786202	12786332	1	186	265
12786521	12786799	1	186	263
12786521	12786799	1	186	265
12790406	12790531	1	186	263
12790406	12790531	1	186	265
12791498	12791623	1	186	263
12791498	12791623	1	186	265
12793031	12793200	1	186	263
12793031	12793200	1	186	265
12801972	12802715	2	187	268
12803061	12803829	2	187	268
12810178	12810286	1	186	263
12810178	12810286	1	186	265
12810671	12810817	1	186	263
12810671	12810817	1	186	265
12811634	12811780	1	186	263
